"","datetime","xa_raw","ya_raw","za_raw","xa_cal","ya_cal","za_cal","xm_raw","ym_raw","zm_raw","xm_cal","ym_cal","zm_cal","a_modulus","xa_norm","ya_norm","za_norm","Gproj_XY","tiltAngle","pitchRadians","rollRadians","azimuthDegrees","m_modulus","xm_norm","ym_norm","zm_norm","xm_comp","ym_comp","zm_comp","headingDegrees","azimuthDegrees_adjusted","Pertsev"
"650",2016-04-02 13:00:00,-106,-113,1022,-123.4528085,-101.9235483,1019.017883,223,152,-357,28090.84321,10670.12855,-26146.54494,1031.5,-0.1197,-0.0988,0.9879,0.1552,8.9,0.12,-0.099,219.5,39832,0.7052,0.2679,-0.6564,0.6216,0.1938,-0.759,17.3,236.9,10.2866666666667
"651",2016-04-02 13:15:00,-186,-207,1004,-201.2518385,-191.7129603,1001.136483,235,202,-312,29146.90971,14701.83477,-22077.20955,1039,-0.1937,-0.1845,0.9636,0.2675,15.5,0.1949,-0.1856,223.6,39409.3,0.7396,0.3731,-0.5602,0.6171,0.2388,-0.7498,21.2,244.8,11.3133333333333
"652",2016-04-02 13:30:00,-134,-123,1022,-150.7061865,-111.4562743,1019.022301,227,164,-346,28435.86517,11638.54173,-25150.951,1036.1,-0.1455,-0.1076,0.9835,0.1809,10.4,0.146,-0.1078,216.5,39706.7,0.7161,0.2931,-0.6334,0.6164,0.2128,-0.7581,19,235.5,10.7
"653",2016-04-02 13:45:00,-194,-204,1003,-209.0434195,-188.8389763,1000.151293,238,195,-314,29384.75836,14140.37202,-22254.79809,1039.1,-0.2012,-0.1817,0.9625,0.2711,15.7,0.2026,-0.1828,222.1,39480.3,0.7443,0.3582,-0.5637,0.6157,0.2246,-0.7553,20,242.1,10.8333333333333
"654",2016-04-02 14:00:00,-199,-208,1000,-213.9067345,-192.6601483,997.1767578,240,200,-311,29554.30733,14544.29792,-21982.72147,1037.9,-0.2061,-0.1856,0.9608,0.2774,16.1,0.2076,-0.1867,222,39600.9,0.7463,0.3673,-0.5551,0.6159,0.2315,-0.7531,20.6,242.6,11.4066666666667
"655",2016-04-02 14:15:00,-161,-177,1012,-176.9412715,-163.0544593,1009.078975,233,184,-332,28952.64793,13252.55017,-23883.57526,1037.4,-0.1706,-0.1572,0.9727,0.2319,13.4,0.1714,-0.1578,222.7,39803.4,0.7274,0.333,-0.6,0.6144,0.2164,-0.7588,19.4,242.1,10.72
"656",2016-04-02 14:30:00,-174,-140,1018,-189.6353215,-127.6720753,1015.061706,238,169,-333,29348.68121,12048.00002,-23968.46453,1040.5,-0.1823,-0.1227,0.9756,0.2197,12.7,0.1833,-0.123,214,39761.6,0.7381,0.303,-0.6028,0.6159,0.2115,-0.7589,19,232.9,11.9
"657",2016-04-02 14:45:00,-202,-162,1008,-216.8732835,-148.6828193,1005.14465,243,185,-322,29778.24873,13339.37629,-22972.47086,1039,-0.2087,-0.1431,0.9674,0.2531,14.7,0.2103,-0.1436,214.4,39905.1,0.7462,0.3343,-0.5757,0.6096,0.228,-0.7592,20.5,234.9,11.76
"658",2016-04-02 15:00:00,-156,-155,1016,-172.0948365,-142.0275583,1013.059215,230,174,-333,28699.59594,12444.88411,-23975.29844,1037.3,-0.1659,-0.1369,0.9766,0.2151,12.4,0.1667,-0.1373,219.5,39412.6,0.7282,0.3158,-0.6083,0.6172,0.2141,-0.7571,19.1,238.7,11.4
"659",2016-04-02 15:15:00,-253,-205,992,-266.4835995,-189.7498153,989.2738308,252,207,-291,30556.42365,15114.83425,-20167.34658,1042,-0.2558,-0.1821,0.9494,0.314,18.3,0.2586,-0.1831,215.5,39609,0.7715,0.3816,-0.5092,0.6156,0.2497,-0.7475,22.1,237.5,12.42
"660",2016-04-02 15:30:00,-203,-168,1009,-217.8419125,-154.4160733,1006.131433,241,185,-318,29618.61541,13337.46052,-22612.7467,1041,-0.2093,-0.1483,0.9665,0.2565,14.9,0.2108,-0.1489,215.3,39578.9,0.7483,0.337,-0.5713,0.6122,0.2272,-0.7574,20.4,235.7,11.24
"661",2016-04-02 15:45:00,-202,-147,1008,-216.8869785,-134.3453843,1005.156755,243,176,-322,29771.61327,12614.3682,-22971.58641,1037,-0.2091,-0.1295,0.9693,0.246,14.2,0.2107,-0.1299,211.8,39663.1,0.7506,0.318,-0.5792,0.6129,0.2216,-0.7584,19.9,231.7,12.2666666666667
"662",2016-04-02 16:00:00,-190,-253,992,-205.0991325,-235.6871263,989.2069968,233,215,-302,29002.20032,15746.49107,-21176.79825,1037.4,-0.1977,-0.2272,0.9536,0.3012,17.5,0.199,-0.2292,229,39211.4,0.7396,0.4016,-0.5401,0.6183,0.2376,-0.7492,21,250,12.04
"663",2016-04-02 16:15:00,-163,-177,1013,-178.8890395,-163.0518263,1010.071046,231,182,-330,28789.76027,13089.7421,-23704.30945,1038.7,-0.1722,-0.157,0.9725,0.233,13.5,0.1731,-0.1576,222.3,39523.2,0.7284,0.3312,-0.5998,0.6142,0.2146,-0.7594,19.3,241.6,11.2266666666667
"664",2016-04-02 16:30:00,-226,-221,995,-240.1814825,-205.0653093,992.2224138,246,208,-297,30062.24281,15191.62891,-20714.16646,1041.3,-0.2307,-0.1969,0.9529,0.3033,17.7,0.2328,-0.1982,220.5,39542.4,0.7603,0.3842,-0.5238,0.6189,0.2417,-0.7473,21.3,241.8,13.18
"665",2016-04-02 16:45:00,-198,-178,1005,-212.9626935,-163.9821563,1002.156417,243,184,-318,29781.07104,13258.37861,-22611.06279,1037.6,-0.2053,-0.158,0.9659,0.259,15,0.2067,-0.1587,217.6,39673.1,0.7507,0.3342,-0.5699,0.6177,0.2175,-0.7557,19.4,237,11.78
"666",2016-04-02 17:00:00,-187,-190,1005,-202.2414665,-175.4621473,1002.141827,238,190,-318,29377.51241,13738.03097,-22615.61652,1037.3,-0.195,-0.1692,0.9661,0.2581,15,0.1962,-0.17,220.9,39537.8,0.743,0.3475,-0.572,0.6172,0.2231,-0.7545,19.9,240.8,12.0266666666667
"667",2016-04-02 17:15:00,-231,-189,1003,-245.0825715,-174.4677603,1000.1799,248,197,-303,30211.98633,14307.64429,-21253.46451,1044.4,-0.2347,-0.167,0.9576,0.288,16.7,0.2369,-0.1678,215.4,39612.9,0.7627,0.3612,-0.5365,0.6155,0.2391,-0.751,21.2,236.7,12.4866666666667
"668",2016-04-02 17:30:00,-222,-157,1005,-236.3497305,-143.8878353,1002.184068,250,172,-312,30348.73834,12296.20023,-22062.3691,1039.7,-0.2273,-0.1384,0.9639,0.2661,15.4,0.2293,-0.1388,211.3,39484.1,0.7686,0.3114,-0.5588,0.6215,0.2089,-0.7551,18.6,229.9,10.9
"669",2016-04-02 17:45:00,-195,-186,1005,-210.0344065,-171.6315273,1002.148623,242,193,-315,29708.77974,13982.31851,-22341.75772,1038.2,-0.2023,-0.1653,0.9653,0.2613,15.1,0.2037,-0.1661,219.3,39714.9,0.7481,0.3521,-0.5626,0.6188,0.2311,-0.7508,20.5,239.7,12.26
"670",2016-04-02 18:00:00,-192,-185,1009,-207.1161205,-170.6752093,1006.112808,240,188,-321,29536.56108,13578.72353,-22884.81669,1041.3,-0.1989,-0.1639,0.9662,0.2577,14.9,0.2002,-0.1646,219.5,39755.6,0.743,0.3416,-0.5756,0.6136,0.2202,-0.7583,19.7,239.2,11.2733333333333
"671",2016-04-02 18:15:00,-212,-201,1000,-226.5707185,-185.9574763,997.1882048,245,200,-307,29965.8492,14547.54306,-21617.44758,1039.4,-0.218,-0.1789,0.9594,0.282,16.4,0.2198,-0.1799,219.4,39710.2,0.7546,0.3663,-0.5444,0.6178,0.2359,-0.7501,20.9,240.3,10.96
"672",2016-04-02 18:30:00,-186,-162,1010,-201.2955995,-148.6958133,1007.119872,239,186,-324,29450.82038,13417.20426,-23156.3953,1037.7,-0.194,-0.1433,0.9705,0.2412,14,0.1952,-0.1438,216.5,39794.4,0.7401,0.3372,-0.5819,0.6131,0.2313,-0.7553,20.7,237.1,11.9333333333333
"673",2016-04-02 18:45:00,-157,-133,1018,-173.0894755,-120.9967933,1015.059773,231,171,-337,28775.42098,12204.39324,-24335.5206,1036.8,-0.1669,-0.1167,0.979,0.2037,11.8,0.1677,-0.117,215,39613,0.7264,0.3081,-0.6143,0.6137,0.2211,-0.758,19.8,234.8,10.6666666666667
"674",2016-04-02 19:00:00,-170,-178,1013,-185.7037535,-164.0012643,1010.073361,234,188,-324,29044.31266,13574.63081,-23160.55594,1040,-0.1786,-0.1577,0.9712,0.2382,13.8,0.1795,-0.1584,221.4,39550.7,0.7344,0.3432,-0.5856,0.618,0.2274,-0.7526,20.2,241.6,10.7133333333333
"675",2016-04-02 19:15:00,-148,-132,1018,-164.3274395,-120.0491813,1015.056566,228,166,-338,28526.05536,11799.50946,-24427.73514,1035.3,-0.1587,-0.116,0.9805,0.1966,11.3,0.1594,-0.1162,216.1,39366,0.7246,0.2997,-0.6205,0.617,0.2133,-0.7575,19.1,235.2,10.54
"676",2016-04-02 19:30:00,-162,-125,1015,-177.9637465,-113.3480173,1012.094922,237,164,-340,29257.16911,11645.25262,-24601.05813,1033.9,-0.1721,-0.1096,0.979,0.2041,11.8,0.173,-0.1099,212.5,39960.1,0.7322,0.2914,-0.6156,0.6153,0.2094,-0.76,18.8,231.3,9.73333333333334
"677",2016-04-02 19:45:00,-198,-156,1010,-212.9850095,-142.9498833,1007.130066,241,183,-322,29613.58127,13176.78883,-22973.85995,1039.3,-0.2049,-0.1375,0.9691,0.2468,14.3,0.2064,-0.138,213.9,39729,0.7454,0.3317,-0.5783,0.6111,0.2297,-0.7575,20.6,234.5,10.8666666666667
"678",2016-04-02 20:00:00,-134,-134,1022,-150.6961435,-121.9703933,1019.013424,227,158,-344,28433.22133,11154.98239,-24969.70647,1037.3,-0.1453,-0.1176,0.9824,0.1869,10.8,0.1458,-0.1179,219,39450.8,0.7207,0.2828,-0.6329,0.6211,0.1948,-0.7591,17.4,236.4,9.77333333333334
"679",2016-04-02 20:15:00,-133,-132,1020,-149.7234165,-120.0612623,1017.032234,225,166,-343,28276.8165,11797.84917,-24881.75084,1035,-0.1447,-0.116,0.9827,0.1854,10.7,0.1452,-0.1163,218.7,39469.9,0.7164,0.2989,-0.6304,0.6177,0.2125,-0.7572,19,237.7,9.51333333333333
"680",2016-04-02 20:30:00,-143,-120,1020,-159.4709825,-108.5821843,1017.046378,229,161,-343,28599.51596,11398.01599,-24878.0882,1035.2,-0.1541,-0.1049,0.9825,0.1864,10.7,0.1547,-0.1051,214.3,39582.4,0.7225,0.288,-0.6285,0.6171,0.2096,-0.7585,18.8,233,9.88
"681",2016-04-02 20:45:00,-117,-108,1024,-134.1685365,-97.13274632,1021.009182,224,146,-352,28172.46551,10186.97556,-25693.52524,1034.4,-0.1297,-0.0939,0.9871,0.1601,9.2,0.1301,-0.094,215.9,39466.7,0.7138,0.2581,-0.651,0.6234,0.1877,-0.7591,16.8,232.7,9.26666666666666
"682",2016-04-02 21:00:00,-165,-111,1017,-180.8984035,-99.96205832,1014.089916,237,154,-338,29251.57618,10839.46746,-24419.4205,1034.9,-0.1748,-0.0966,0.9799,0.1997,11.5,0.1757,-0.0967,208.9,39616.4,0.7384,0.2736,-0.6164,0.6193,0.2012,-0.759,18,226.9,9.51333333333333
"683",2016-04-02 21:15:00,-150,-114,1018,-166.2911955,-102.8424333,1015.071984,233,151,-342,28919.41895,10595.29023,-24783.60675,1033.7,-0.1609,-0.0995,0.9819,0.1891,10.9,0.1616,-0.0997,211.7,39532.5,0.7315,0.268,-0.6269,0.6212,0.1934,-0.7594,17.3,229,8.96666666666667
"684",2016-04-02 21:30:00,-105,-93,1028,-122.5000835,-82.80303932,1024.980651,222,140,-360,27997.72979,9703.044738,-26417.14083,1035.6,-0.1183,-0.08,0.9898,0.1428,8.2,0.1186,-0.08,214.1,39697.4,0.7053,0.2444,-0.6655,0.6216,0.1841,-0.7614,16.5,230.6,8.80666666666667
"685",2016-04-02 21:45:00,-121,-85,1025,-138.0846255,-75.14422032,1022.020706,230,124,-355,28643.15455,8419.488117,-25957.58868,1034,-0.1335,-0.0727,0.9884,0.152,8.7,0.1339,-0.0727,208.6,39561.5,0.724,0.2128,-0.6561,0.6299,0.158,-0.7604,14.1,222.6,9.12
"686",2016-04-02 22:00:00,-85,-76,1026,-103.0414925,-66.57382032,1023.003092,216,131,-368,27494.39642,8974.49546,-27143.63288,1030.3,-0.1,-0.0646,0.9929,0.1191,6.8,0.1002,-0.0647,212.9,39664.3,0.6932,0.2263,-0.6843,0.6213,0.1773,-0.7633,15.9,228.8,8.6
"687",2016-04-02 22:15:00,-82,-69,1030,-100.1286845,-59.88252832,1026.972119,219,126,-370,27733.71962,8574.145618,-27321.41796,1033.6,-0.0969,-0.0579,0.9936,0.1129,6.5,0.097,-0.058,210.9,39864,0.6957,0.2151,-0.6854,0.626,0.1713,-0.7607,15.3,226.2,8.42666666666667
"688",2016-04-02 22:30:00,-105,-99,1024,-122.4928215,-88.54124132,1021.011093,219,142,-363,27751.74527,9862.276748,-26690.69818,1032.1,-0.1187,-0.0858,0.9892,0.1464,8.4,0.119,-0.0859,215.9,39746.9,0.6982,0.2481,-0.6715,0.6136,0.1829,-0.7682,16.6,232.5,8.52
"689",2016-04-02 22:45:00,-63,-60,1032,-81.63823445,-51.29580032,1028.953266,208,122,-378,26826.09035,8244.692249,-28052.36546,1033.5,-0.079,-0.0496,0.9956,0.0933,5.4,0.0791,-0.0497,212.1,39680.6,0.6761,0.2078,-0.707,0.6181,0.1699,-0.7675,15.4,227.5,8.25333333333333
"690",2016-04-02 23:00:00,-87,-72,1030,-104.9942505,-62.74545032,1026.971928,213,137,-368,27254.03069,9455.622369,-27146.60097,1034.2,-0.1015,-0.0607,0.993,0.1183,6.8,0.1017,-0.0607,210.9,39612.2,0.688,0.2387,-0.6853,0.6149,0.1927,-0.7647,17.4,228.3,8.63333333333333
"691",2016-04-02 23:15:00,-111,-78,1026,-128.3548525,-68.46174032,1023.013074,225,127,-360,28232.9346,8658.022648,-26413.48483,1033.3,-0.1242,-0.0663,0.99,0.1408,8.1,0.1245,-0.0663,208.1,39619.8,0.7126,0.2185,-0.6667,0.6243,0.1684,-0.7629,15.1,223.2,8.28
"692",2016-04-02 23:30:00,-61,-59,1026,-79.68914945,-50.34663932,1023.006107,210,118,-377,26987.22407,7923.83067,-27960.05928,1027.3,-0.0776,-0.049,0.9958,0.0918,5.3,0.0776,-0.049,212.3,39659.3,0.6805,0.1998,-0.705,0.6237,0.1625,-0.7645,14.6,226.9,8.6
"693",2016-04-02 23:45:00,-77,-61,1030,-95.26768345,-52.24046132,1026.976345,225,90,-373,28194.08684,5678.867809,-27584.10558,1032.7,-0.0923,-0.0506,0.9945,0.1052,6,0.0924,-0.0506,208.7,39850.2,0.7075,0.1425,-0.6922,0.6406,0.1042,-0.7608,9.2,218,8.62
"694",2016-04-03 00:00:00,-113,-87,1026,-130.2939575,-77.06237532,1023.006703,225,133,-359,28238.24814,9141.251069,-26323.74702,1034.1,-0.126,-0.0745,0.9892,0.1464,8.4,0.1263,-0.0746,210.6,39672.4,0.7118,0.2304,-0.6635,0.6225,0.174,-0.763,15.6,226.2,8.36666666666667
"695",2016-04-03 00:15:00,-142,-120,1021,-158.4977675,-108.5822903,1018.037111,231,151,-345,28753.55635,10594.1466,-25056.17473,1036,-0.153,-0.1048,0.9827,0.1854,10.7,0.1536,-0.105,214.4,39583,0.7264,0.2676,-0.633,0.621,0.189,-0.7607,16.9,231.3,8.9
"696",2016-04-03 00:30:00,-101,-102,1024,-118.5954385,-91.41238032,1021.006888,217,152,-357,27601.26448,10665.70491,-26151.30185,1031.9,-0.1149,-0.0886,0.9894,0.1451,8.3,0.1152,-0.0887,217.6,39490.2,0.6989,0.2701,-0.6622,0.6182,0.2036,-0.7592,18.2,235.9,8.70666666666667
"697",2016-04-03 00:45:00,-125,-48,1026,-142.0134965,-39.77408832,1023.043528,231,119,-358,28718.39494,8017.774035,-26227.28684,1033.6,-0.1374,-0.0385,0.9898,0.1427,8.2,0.1378,-0.0385,195.6,39710.2,0.7232,0.2019,-0.6605,0.6256,0.1728,-0.7608,15.4,211.1,9.16
"698",2016-04-03 01:00:00,-94,-104,1026,-111.7788775,-93.32881532,1022.98451,216,150,-362,27513.74399,10504.40626,-26603.53537,1033.3,-0.1082,-0.0903,0.99,0.1409,8.1,0.1084,-0.0904,219.9,39687.5,0.6933,0.2647,-0.6703,0.6167,0.1966,-0.7623,17.7,237.5,9.43333333333333
"699",2016-04-03 01:15:00,-110,-105,1023,-127.3552025,-94.27245732,1020.017302,221,149,-355,27927.21827,10426.76403,-25967.18086,1032.3,-0.1234,-0.0913,0.9881,0.1535,8.8,0.1237,-0.0915,216.5,39534.1,0.7064,0.2637,-0.6568,0.62,0.1952,-0.76,17.5,234,8.98666666666667
"700",2016-04-03 01:30:00,-117,-110,1023,-134.1662645,-99.04521132,1020.016389,224,148,-355,28171.27037,10348.41939,-25964.70413,1033.6,-0.1298,-0.0958,0.9869,0.1614,9.3,0.1302,-0.096,216.4,39684.7,0.7099,0.2608,-0.6543,0.6189,0.1886,-0.7625,16.9,233.4,9.54
"701",2016-04-03 01:45:00,-165,-161,1016,-180.8523075,-147.7543153,1013.058387,232,177,-331,28866.78046,12687.80741,-23793.35272,1039.6,-0.174,-0.1421,0.9744,0.2246,13,0.1748,-0.1426,219.2,39501.8,0.7308,0.3212,-0.6023,0.6148,0.2156,-0.7586,19.3,238.6,10.12
"702",2016-04-03 02:00:00,-149,-151,1018,-165.2837535,-138.2090193,1015.041679,230,170,-338,28692.19736,12123.20982,-24426.54259,1037.7,-0.1593,-0.1332,0.9782,0.2076,12,0.16,-0.1336,219.9,39583.7,0.7248,0.3063,-0.6171,0.6173,0.207,-0.759,18.5,238.4,9.72666666666667
"703",2016-04-03 02:15:00,-162,-148,1015,-177.9427475,-135.3320843,1012.076361,236,171,-334,29186.07295,12207.74869,-24060.57416,1036.5,-0.1717,-0.1306,0.9765,0.2157,12.5,0.1725,-0.1309,217.3,39746.3,0.7343,0.3071,-0.6054,0.6195,0.2102,-0.7564,18.7,236,10.16
"704",2016-04-03 02:30:00,-194,-209,1004,-209.0393005,-193.6173143,1001.138437,236,200,-312,29227.03161,14541.45914,-22076.22019,1040.9,-0.2008,-0.186,0.9618,0.2737,15.9,0.2022,-0.1871,222.8,39408.5,0.7416,0.369,-0.5602,0.614,0.2328,-0.7542,20.8,243.6,10.6266666666667
"705",2016-04-03 02:45:00,-162,-173,1012,-177.9185845,-159.2302303,1009.082649,230,188,-329,28713.47735,13572.23325,-23615.36446,1036.9,-0.1716,-0.1536,0.9731,0.2303,13.3,0.1724,-0.1542,221.8,39577.2,0.7255,0.3429,-0.5967,0.6124,0.2295,-0.7565,20.5,242.4,10.7066666666667
"706",2016-04-03 03:00:00,-194,-153,1014,-209.0948885,-140.0828203,1011.095419,240,180,-324,29527.9932,12934.60281,-23155.01285,1041.9,-0.2007,-0.1344,0.9704,0.2415,14,0.202,-0.1349,213.8,39690.8,0.744,0.3259,-0.5834,0.6117,0.226,-0.7581,20.3,234.1,10.98
"707",2016-04-03 03:15:00,-180,-209,1005,-195.4084925,-193.6292893,1002.123372,238,193,-318,29379.72423,13979.70034,-22615.91134,1039.2,-0.188,-0.1863,0.9643,0.2647,15.4,0.1892,-0.1874,224.7,39624.2,0.7415,0.3528,-0.5708,0.6209,0.2162,-0.7535,19.2,243.9,10.52
"708",2016-04-03 03:30:00,-221,-187,1002,-235.3473415,-172.5660393,999.1858748,248,187,-309,30199.27422,13502.74158,-21794.44648,1040.9,-0.2261,-0.1658,0.9599,0.2804,16.3,0.2281,-0.1665,216.3,39614.6,0.7623,0.3409,-0.5502,0.6182,0.2187,-0.755,19.5,235.7,11.0866666666667
"709",2016-04-03 03:45:00,-151,-152,1018,-167.2301625,-139.1630223,1015.041764,232,168,-335,28856.58542,11963.24054,-24153.77806,1038.1,-0.1611,-0.1341,0.9778,0.2096,12.1,0.1618,-0.1345,219.8,39487,0.7308,0.303,-0.6117,0.6227,0.2035,-0.7555,18.1,237.9,11.1266666666667
"710",2016-04-03 04:00:00,-215,-197,998,-229.4944615,-182.1330353,995.2104128,238,205,-307,29398.36038,14945.16442,-21623.48867,1037.4,-0.2212,-0.1756,0.9593,0.2824,16.4,0.2231,-0.1765,218.4,39436,0.7455,0.379,-0.5483,0.6057,0.2503,-0.7553,22.4,240.9,11.08
"711",2016-04-03 04:15:00,-175,-165,1014,-190.5843735,-151.5701153,1011.077261,241,177,-324,29607.37784,12693.67072,-23153.92521,1040,-0.1833,-0.1457,0.9722,0.2341,13.5,0.1843,-0.1463,218.5,39671.5,0.7463,0.32,-0.5836,0.6267,0.213,-0.7496,18.8,237.3,10.96
"712",2016-04-03 04:30:00,-174,-133,1015,-189.6403745,-120.9836933,1012.093818,237,168,-331,29268.12728,11966.48568,-23788.50418,1036.8,-0.1829,-0.1167,0.9762,0.217,12.5,0.1839,-0.117,212.5,39569.1,0.7397,0.3024,-0.6012,0.6172,0.2156,-0.7567,19.3,231.8,11.2933333333333
"713",2016-04-03 04:45:00,-205,-169,1006,-219.7869835,-155.3724973,1003.157981,243,184,-317,29781.96094,13258.2683,-22520.73534,1038.6,-0.2116,-0.1496,0.9658,0.2591,15,0.2132,-0.1502,215.3,39622.3,0.7516,0.3346,-0.5684,0.6143,0.224,-0.7566,20,235.3,11.5933333333333
"714",2016-04-03 05:00:00,-188,-199,1008,-203.2082485,-184.0612743,1005.108547,239,189,-318,29458.37159,13658.21179,-22614.72543,1041.8,-0.195,-0.1767,0.9648,0.2632,15.3,0.1963,-0.1776,222.2,39569.8,0.7445,0.3452,-0.5715,0.6187,0.2151,-0.7556,19.2,241.3,11.3933333333333
"715",2016-04-03 05:15:00,-245,-191,996,-258.7088775,-176.3722853,993.2462768,252,189,-297,30537.81336,13665.47991,-20707.54236,1041.4,-0.2484,-0.1694,0.9537,0.3007,17.5,0.251,-0.1702,214.3,39346,0.7761,0.3473,-0.5263,0.6211,0.2233,-0.7513,19.8,234.1,10.8866666666667
"716",2016-04-03 05:30:00,-243,-141,1003,-256.8103275,-128.5770123,1000.223988,257,175,-308,30925.68493,12542.58927,-21695.80439,1040.6,-0.2468,-0.1236,0.9612,0.276,16,0.2494,-0.1239,206.6,39804.8,0.7769,0.3151,-0.5451,0.6184,0.2237,-0.7533,19.9,226.5,10.9
"717",2016-04-03 05:45:00,-161,-198,1009,-176.9207605,-183.1292893,1006.088491,226,199,-327,28396.98133,14455.18455,-23438.96183,1037.8,-0.1705,-0.1765,0.9694,0.2454,14.2,0.1713,-0.1774,226,39556.6,0.7179,0.3654,-0.5925,0.6064,0.2351,-0.7596,21.2,247.2,11.62
"718",2016-04-03 06:00:00,-172,-146,1017,-187.6820755,-133.4096823,1014.064793,240,166,-329,29513.22189,11807.36398,-23605.27428,1039.9,-0.1805,-0.1283,0.9752,0.2214,12.8,0.1815,-0.1286,215.4,39593.6,0.7454,0.2982,-0.5962,0.6256,0.2033,-0.7532,18,233.4,10.9866666666667
"719",2016-04-03 06:15:00,-223,-141,1009,-237.3397835,-128.5904303,1006.162142,249,180,-313,30272.15017,12940.0249,-22154.27555,1041.7,-0.2278,-0.1234,0.9658,0.2591,15,0.2298,-0.1238,208.4,39682,0.7629,0.3261,-0.5583,0.6156,0.235,-0.7522,20.9,229.3,10.9133333333333
"720",2016-04-03 06:30:00,-201,-145,1012,-215.9169275,-132.4314113,1009.122639,242,176,-325,29687.34712,12613.96184,-23243.36157,1040.4,-0.2075,-0.1273,0.9699,0.2435,14.1,0.209,-0.1276,211.5,39758.1,0.7467,0.3173,-0.5846,0.6091,0.2222,-0.7613,20,231.6,10.98
"721",2016-04-03 06:45:00,-167,-170,1012,-182.7896285,-156.3581783,1009.0873,243,168,-328,29760.3757,11970.5784,-23512.76492,1037.4,-0.1762,-0.1507,0.9727,0.2319,13.4,0.1771,-0.1513,220.5,39772.2,0.7483,0.301,-0.5912,0.6324,0.19,-0.751,16.7,237.3,10.6
"722",2016-04-03 07:00:00,-193,-196,1004,-208.0775085,-181.1924503,1001.148482,239,194,-313,29466.50744,14060.44253,-22163.57955,1038.5,-0.2004,-0.1745,0.9641,0.2657,15.4,0.2017,-0.1754,221,39461.3,0.7467,0.3563,-0.5617,0.619,0.2287,-0.7513,20.3,241.3,10.3933333333333
"723",2016-04-03 07:15:00,-160,-155,1016,-175.9894805,-142.0239063,1013.060999,237,170,-335,29266.04223,12128.03981,-24150.01052,1038,-0.1695,-0.1368,0.976,0.2179,12.6,0.1704,-0.1373,218.9,39834.8,0.7347,0.3045,-0.6063,0.6213,0.2028,-0.7569,18.1,237,10.0666666666667
"724",2016-04-03 07:30:00,-173,-174,1016,-188.6297265,-160.1727883,1013.051464,247,159,-325,30082.79576,11248.18848,-23237.72684,1042.8,-0.1809,-0.1536,0.9714,0.2373,13.7,0.1819,-0.1542,220.3,39642,0.7589,0.2837,-0.5862,0.6403,0.1707,-0.7489,14.9,235.3,10.18
"725",2016-04-03 07:45:00,-125,-118,1022,-141.9478025,-106.6853463,1019.022322,239,124,-353,29379.30243,8425.902959,-25769.79842,1034.4,-0.1372,-0.1031,0.9852,0.1717,9.9,0.1377,-0.1033,216.9,39977.8,0.7349,0.2108,-0.6446,0.6395,0.1334,-0.7571,11.8,228.7,9.99333333333333
"726",2016-04-03 08:00:00,-179,-159,1014,-194.4844955,-145.8314893,1011.083887,236,179,-327,29198.20042,12851.42818,-23429.0682,1039.9,-0.187,-0.1402,0.9723,0.2338,13.5,0.1881,-0.1407,216.9,39580.5,0.7377,0.3247,-0.5919,0.614,0.2206,-0.7579,19.8,236.6,9.74666666666667
"727",2016-04-03 08:15:00,-168,-146,1018,-183.7878775,-133.4125273,1015.054188,237,171,-331,29270.3391,12208.15504,-23788.79899,1040.1,-0.1767,-0.1283,0.9759,0.2183,12.6,0.1776,-0.1286,216,39644.7,0.7383,0.3079,-0.6001,0.6207,0.2129,-0.7546,18.9,234.9,9.24666666666667
"728",2016-04-03 08:30:00,-139,-109,1020,-155.5863815,-98.07171732,1017.053471,228,153,-350,28505.79204,10753.59922,-25510.38698,1033.5,-0.1505,-0.0949,0.984,0.1779,10.3,0.1511,-0.095,212.2,39736.6,0.7174,0.2706,-0.642,0.6126,0.1989,-0.765,18,230.2,9.14666666666667
"729",2016-04-03 08:45:00,-109,-79,1024,-126.4057255,-69.42100932,1021.029017,230,124,-360,28638.70506,8420.039648,-26409.22592,1031.2,-0.1226,-0.0673,0.9902,0.1399,8,0.1229,-0.0674,208.8,39856.2,0.7186,0.2113,-0.6626,0.6319,0.1606,-0.7582,14.3,223,9.1
"730",2016-04-03 09:00:00,-148,-138,1023,-164.3241915,-125.7801203,1020.007619,233,163,-340,28930.04602,11561.74707,-24604.13113,1040.8,-0.1579,-0.1209,0.98,0.1988,11.5,0.1585,-0.1211,217.4,39698.7,0.7287,0.2912,-0.6198,0.6217,0.2012,-0.7569,17.9,235.4,8.44666666666667
"731",2016-04-03 09:15:00,-98,-88,1025,-115.6876835,-78.03270632,1022.008027,223,133,-363,28071.49564,9140.217748,-26686.64245,1031.5,-0.1122,-0.0757,0.9908,0.1353,7.8,0.1124,-0.0757,214,39796.1,0.7054,0.2297,-0.6706,0.6257,0.1726,-0.7607,15.4,229.4,8.27333333333333
"732",2016-04-03 09:30:00,-124,-83,1027,-141.0083265,-73.22820932,1024.006016,230,136,-351,28655.56141,9385.724347,-25597.45815,1036.3,-0.1361,-0.0707,0.9882,0.1533,8.8,0.1365,-0.0707,207.4,39553.3,0.7245,0.2373,-0.6472,0.6297,0.1844,-0.7546,16.3,223.8,8.48
