Xcal,Ycal,Zcal
-71.83809745,-121.0747983,1035.828148
-70.87855645,-107.6916843,1038.812537
-94.27705845,-73.26396332,1033.896398
-83.56358145,-77.09651532,1034.879443
-65.05211145,-91.44806932,1038.82358
-69.88485145,-126.8124053,1034.831235
-88.41910445,-90.47355632,1034.870375
-102.0266205,-115.3123283,1034.855637
-93.26050745,-117.2346243,1031.876472
-91.30628545,-126.7907053,1036.823405
-117.5928815,-127.7243043,1033.861103
-126.3507985,-133.4502543,1034.851454
-93.31293145,-65.61420932,1038.858303
-111.7454585,-132.5105413,1031.872034
-83.49381045,-146.8776813,1027.882279
-88.37396345,-135.4015543,1029.876551
-83.50015945,-142.0953083,1031.85103
-99.10291945,-117.2283393,1032.870327
-106.9282815,-78.98868232,1031.914996
-63.09389645,-100.0571983,1032.868351
-86.44122845,-121.0643313,1031.870122
-106.8775995,-132.5142993,1032.860983
-68.93541645,-100.0525273,1031.879848
-60.21121745,-61.82354932,1036.864009
-40.70470445,-95.29824532,1033.853307
-80.64257745,-78.05346932,1036.859656
-79.68125245,-64.67358332,1035.879329
-63.10436445,-90.49648732,1035.849958
-63.11487445,-79.02734632,1034.868463
-52.42375545,-59.91919532,1036.862055
-63.11075545,-83.80568432,1035.855607
-23.20388245,-70.46070432,1036.839798
-53.43480745,-22.63772332,1040.85869
-31.00911645,-55.15771532,1039.829815
-35.88425845,-48.46154032,1040.828873
-31.03879945,-23.61616532,1038.865267
-32.97425245,-36.04011632,1038.855668
-31.03013645,-32.21943332,1037.866825
-31.99649345,-39.86515232,1037.860815
-41.72032145,-53.23762832,1037.853977
-50.49834545,-36.98112532,1036.880531
-27.14874145,-17.88645732,1036.885967
-38.81621845,-36.03463832,1038.858344
-52.43742945,-46.53597532,1038.855711
-46.59274545,-48.45472532,1036.869063
-40.75167145,-48.45858932,1038.848745
-47.55680945,-58.96712432,1037.851811
-70.92238045,-61.81189232,1038.851273
-54.37929445,-51.31490832,1036.87021
-52.43193045,-53.22516432,1040.83242
-69.94644745,-63.72527032,1037.858034
-58.24561445,-81.89617032,1038.828528
-57.26515845,-86.68026332,1033.868152
-74.79379545,-83.79634232,1033.878601
-50.45224945,-84.77338232,1035.849002
-101.0876325,-79.94595432,1036.867408
-84.52401445,-90.47801532,1033.877412
-90.36733945,-89.51590132,1034.872074
-118.5656715,-126.7707903,1029.89764
-59.20243745,-97.19255632,1033.860167
-58.20775645,-120.1317513,1035.822711
-49.47994745,-83.81765932,1036.840542
-97.15882445,-112.4534413,1029.899933
-95.20322245,-123.9203733,1035.836431
-85.46162245,-127.7552403,1032.855206
-73.77766945,-128.7204113,1034.831405
-49.51003445,-54.18373232,1040.830275
-41.70390845,-69.48833532,1035.8579
-68.95637345,-79.97689032,1035.861511
-63.10663645,-88.58402232,1036.842751
-62.14802945,-73.29086432,1037.846396
-61.18672545,-58.95676332,1034.884518
-43.66853545,-53.23418832,1039.837227
-61.17802045,-69.46846132,1037.849178
-47.55865645,-56.10125132,1035.871874
-49.52328345,-39.84710432,1039.851201
-63.12353745,-70.42407832,1035.866905
-53.41790645,-40.79766732,1041.834536
-61.18031345,-66.60178132,1036.86042
-45.63137845,-36.98326932,1039.851838
-33.94468645,-40.81592732,1041.825616
-62.16856145,-52.26181932,1038.855329
-38.80163145,-50.37368732,1036.863881
-50.48645545,-50.36111732,1038.851591
-54.37746845,-53.22656632,1036.868596
-67.03777945,-51.30142532,1038.858366
-56.33663845,-41.75317832,1038.86153
-62.15170245,-68.51333332,1035.868073
-67.99819145,-65.63714032,1039.837886
-50.48418345,-52.27358232,1037.858798
-83.55398445,-87.60982732,1035.861745
-78.70302645,-69.45364132,1035.874848
-127.3669455,-87.57197032,1031.917099
-82.58079045,-86.65571832,1034.870927
-99.10574245,-110.5439923,1024.946544
-57.25781245,-96.23532532,1037.824798
-118.5829975,-109.5642543,1031.894524
-138.9724435,-165.9454483,1023.926845
-158.4986175,-110.4891063,1023.982571
-82.56208445,-105.7731053,1033.863608
-107.8717925,-111.4843413,1033.870362
-86.41523945,-146.8741353,1028.874796
-87.40707645,-131.5735023,1036.817586
-132.2028075,-122.9306573,1034.863007
-126.3225585,-160.2183083,1028.881784
-132.2124675,-109.5547003,1027.936052
-112.7359785,-116.2581143,1034.859736
-116.5804705,-165.9624123,1028.872482
-98.13609545,-110.5376423,1033.866709
-124.4167465,-118.1612373,1031.889937
-94.24695045,-103.8521053,1031.888216
-83.54028945,-101.9472623,1035.84964
-75.77153345,-80.92552132,1036.855005
-105.9007745,-134.4292913,1029.885386
-63.05916045,-138.2871303,1036.800787
-114.6887995,-109.5670993,1032.883919
-90.35729645,-100.0300203,1034.863197
-109.8346565,-94.27920732,1031.903422
-103.9766815,-112.4430153,1034.85895
-88.38351845,-126.7966723,1032.857351
-71.86410745,-94.31077932,1036.841923
-97.15466345,-119.1402093,1034.850179
-83.59003745,-50.33168932,1036.884397
-48.51588345,-73.30526032,1035.857794
-56.29926845,-78.07952232,1032.88379
-67.02455145,-64.68383832,1037.855889
-53.36684145,-91.46144632,1035.844691
-53.41881945,-39.84183832,1041.835343
-57.29615845,-56.09050732,1037.858692
-54.38842445,-41.75661832,1036.87828
-44.64446845,-51.32081032,1040.830466
-35.87655045,-54.20054932,1035.868136
-53.39416845,-65.64922132,1041.813554
-67.99046245,-72.33036432,1036.8587
-39.78074945,-45.59201532,1038.85072
-33.90636145,-80.00653032,1039.810171
-42.71177545,-35.07515732,1038.860935
-95.25388345,-71.34897132,1036.871995
-82.58259545,-85.69827532,1036.854092
-83.57226545,-67.53903232,1033.896334
-101.1017735,-65.60771232,1037.870692
-78.70710345,-66.58373332,1038.850806
-36.83148445,-74.27123832,1036.842814
-66.03948845,-76.15550632,1036.85458
-67.98774445,-74.24363632,1034.874728
-93.30932145,-67.52909532,1034.891973
-45.58850945,-79.99880232,1035.850807
-105.9222195,-112.4444173,1030.895126
-138.0457285,-120.0609203,1030.903388
-57.28199645,-71.38296432,1038.836959
-130.2733415,-101.9082803,1029.923974
-143.9032365,-102.8521343,1028.938232
-140.9936555,-91.38411832,1029.937757
-137.9965105,-167.8588263,1022.933606
-73.80964545,-94.31218132,1032.878099
-89.36947345,-115.3233903,1035.841018
-61.15477045,-92.41077832,1034.856273
-59.20746945,-91.45838932,1032.87383
-85.48349245,-106.7237743,1036.837676
-85.50544645,-81.87544832,1032.893942
-44.62580445,-68.52976732,1035.860045
-62.15533345,-65.64423232,1037.852852
-84.53726345,-76.14138732,1032.898338
-73.84565645,-58.94247332,1037.863853
-50.47097645,-64.70178032,1034.87477
-74.78878445,-88.57629432,1032.883387
-52.43377745,-50.35929132,1038.852483
-41.70936545,-64.70757632,1037.844293
-42.67572245,-72.35329532,1037.838283
-41.72348545,-51.32354932,1040.829128
-38.79615345,-56.10866132,1036.859039
-41.72397345,-49.41431232,1037.857205
-37.83523245,-44.63639832,1040.832993
-34.91972745,-38.90416332,1040.836497
-38.81074045,-41.76961232,1038.853502
-40.77315845,-24.56528532,1035.895383
-35.90755045,-23.61079332,1039.858676
-32.01379845,-23.61283132,1041.83925
-36.88301645,-22.65243732,1041.842287
-32.01335245,-23.61363832,1040.848071
-32.98249045,-26.48344032,1036.88138
-31.03425545,-27.44109532,1036.879681
-39.80355345,-22.65050532,1040.852446
-44.66317445,-32.20342332,1041.837785
-36.87299445,-32.21234132,1039.851859
-40.77126945,-29.33958832,1041.838422
-43.68178445,-38.89756032,1038.858153
-47.57594045,-40.80314532,1041.83186
-60.22172745,-50.35440832,1035.882514
-62.17724545,-42.70433632,1037.87222
-36.84195245,-64.71052732,1039.824421
-84.54042745,-74.22730832,1035.873489
-84.53129745,-83.78559832,1035.865419
-84.51305845,-101.9479633,1033.867728
-150.6741475,-148.7271493,1026.92026
-147.7322075,-168.8055253,1022.937259
-265.4670695,-232.7662613,985.2723538
-101.0274585,-139.2138083,1028.887942
-178.8725215,-184.0736083,1017.982724
-173.0437625,-171.6508883,1020.964076
-189.6220095,-144.8713483,1021.985433
-192.5466445,-141.0452933,1021.989999
-174.0484445,-140.1060043,1022.973511
-288.8058645,-256.6513723,971.3863768
-297.5364965,-286.2811173,962.4447628
-288.7994945,-262.3879603,969.3991768
-194.3855505,-244.2907533,1000.097797
-211.9387965,-217.5078793,1004.093137
-237.2162505,-249.9944323,989.2096098
-241.1915165,-173.5107413,1006.125997
-232.4267205,-176.3848313,1008.10192
-273.2937065,-197.3868283,993.2352128
-196.3879725,-192.6636703,1013.027594
-254.8255305,-169.6762573,1004.153111
-282.9934555,-230.8405903,982.3084588
-207.1370145,-153.4622173,1016.039124
-230.4584205,-197.4165093,1006.100916
-224.6173675,-196.4661583,1006.099047
-174.9150485,-242.3957413,1002.072849
-204.1841395,-184.0563263,1010.064888
-234.3380525,-210.7984983,1001.135507
-241.1669075,-197.4096943,1002.141106
-248.9066155,-241.3842433,985.2575088
-232.3943825,-206.9770083,1001.137843
-232.4413285,-161.0915673,1008.114832
-157.4706435,-166.8847373,1022.943333
-192.5002075,-184.0672823,1010.059536
-195.4152245,-191.7087543,1013.027955
-231.4430165,-186.8998633,1008.092597
-226.5260025,-231.8388823,995.1671108
-147.7371975,-164.9797883,1025.914024
-236.3231905,-174.4695213,1008.105318
-128.2257155,-201.3260063,1017.945006
-175.9797785,-157.3082933,1023.951056
-199.3413565,-159.2061093,1014.048356
-242.1751785,-164.9041393,1010.098422
-165.2722675,-153.4966343,1021.96702
-136.0099925,-206.0986543,1016.95336
-165.2385285,-186.9538773,1017.974059
-165.2731805,-152.5408053,1021.967827
-260.6164525,-219.3803433,996.1843908
-196.4212655,-159.2072343,1016.029376
-203.1858275,-209.8646223,1010.042653
-219.7235405,-221.3255053,1002.111119
-202.2208715,-199.3538373,1007.077547
-226.5897865,-170.6561423,1007.112907
-233.3539235,-220.3601223,998.1534538
-214.8529425,-224.1967503,1003.097647
-258.6614225,-225.1211783,991.2227618
-233.3890005,-186.9004583,1005.119952
-242.1173395,-219.3968833,997.1670958
-253.8012715,-219.3859273,997.1724478
-237.2490135,-220.3556633,999.1464168
-211.9911995,-166.8416793,1013.056519
-199.3394885,-163.0261973,1018.009844
-175.9037425,-228.0549723,1005.058937
-213.9617925,-142.9433213,1014.068765
-195.4316165,-176.4122623,1017.005583
-181.8081125,-168.7776053,1017.996974
-181.8026555,-173.5583643,1016.010581
-161.4054385,-125.7788243,1024.962176
-139.9456375,-166.8995573,1024.917663
-162.3758725,-130.5546353,1027.932124
-135.0312995,-211.8337343,1017.939251
-139.9488435,-163.0770483,1023.929712
-136.0975145,-120.0643603,1028.920138
-155.5556805,-135.3401713,1027.924967
-142.8401855,-192.7074293,1020.932496
-145.8619815,-90.42533832,1027.958436
-162.4028585,-99.97214232,1023.002053
-118.6158655,-75.15441032,1031.923576
-84.46148445,-155.4751943,1032.831357
-135.1671895,-76.09471832,1031.930351
-101.0658045,-99.06899032,1028.921836
-139.0522785,-84.69594832,1028.951335
-122.4726305,-114.3405543,1030.901094
-153.6535415,-88.50556932,1028.954797
-110.8005465,-102.8799483,1032.887784
-187.6574035,-160.1712803,1016.024555
-115.6277665,-145.8876883,1032.853699
-114.7107115,-86.62720332,1032.903287
-124.4313545,-102.8679733,1031.902849
-113.6991715,-125.8179123,1031.878575
-81.54326145,-151.6562313,1030.850889
-162.3640665,-140.1177673,1021.97698
-154.5273655,-186.9655343,1015.986795
-131.1512635,-196.5441223,1017.950379
-150.6604945,-161.1561543,1022.945053
-203.2669795,-129.5669163,1020.022231
-185.7451585,-126.7134423,1022.990161
-182.7648935,-185.9824213,1016.991715
-231.4394065,-188.8147493,1004.126267
-212.9721435,-160.1483493,1015.044972
-254.7877355,-205.0491933,995.2026408
-272.3355455,-182.0928633,995.2300368
-198.3799895,-147.7346533,1017.031131
-259.6168655,-242.3284153,987.2439658
-203.1594555,-232.8125883,1000.111495
-232.4003275,-200.2870123,1000.152313
-252.8522405,-194.5336723,999.1753418
-220.7705825,-149.6285403,1013.075059
-284.9230265,-247.0918923,977.3397368
-247.0207215,-185.9326543,1004.135824
-240.1800185,-210.7930203,1001.138183
-274.2586835,-206.9433983,994.2187678
-224.6547585,-159.1855993,1010.095236
-191.5005575,-209.8779993,1007.063764
-342.3678345,-240.3609413,960.5216568
-196.4062325,-173.5470903,1013.043734
-224.6319545,-182.1271093,1008.09351
-220.7354845,-184.0424193,1008.090112
-191.5251245,-187.8874763,1015.011757
-271.3450045,-199.2995053,994.2238858
-207.0736765,-214.6441503,1005.084507
-208.0692075,-193.6117713,1009.067423
-187.6391645,-178.3336453,1014.026864
-198.3681415,-159.2062153,1015.039089
-192.5275345,-158.2550573,1016.028399
-193.4888805,-170.6807283,1015.027175
-204.2356085,-135.3001703,1021.009014
-119.5074195,-158.3154623,1025.906739
-156.5174725,-147.7650353,1027.914922
-167.2364485,-137.2432943,1024.955168
-163.3979225,-79.89478532,1027.975341
-143.9014315,-103.8095773,1026.955067
-177.0168615,-92.30858732,1026.979915
-112.7415195,-107.6604953,1028.919925
-100.0861985,-105.7598993,1029.90692
-121.5268055,-85.66579032,1031.916037
-98.10690045,-140.1699553,1031.859334
-116.6676305,-76.11206532,1031.921877
-107.8695625,-111.4883763,1028.914467
-104.9398535,-122.9570283,1033.85934
-84.49341845,-122.9753943,1034.841153
-176.0203965,-115.2510103,1024.977743
-45.55610845,-113.4536243,1034.831383
-123.4084545,-151.6210073,1025.914172
-122.4826525,-104.7806503,1032.891522
-128.3424325,-85.65939932,1031.919159
-100.0332655,-160.2437663,1027.878563
-150.6608985,-163.0637773,1027.899334
-95.16814545,-157.3800373,1028.869933
-195.4434855,-163.9864853,1017.016074
-179.8735515,-156.3520403,1019.988931
-159.3901715,-193.6501583,1017.965734
-215.8931055,-161.0998253,1017.027861
-165.2235165,-200.3395183,1013.006866
-217.7703155,-226.1088973,999.1326548
-159.4435085,-141.0739143,1024.948372
-200.3441285,-133.3897433,1023.982381
-159.4243355,-161.1463233,1024.931425
-224.6451825,-168.7446963,1009.095987
-216.8604175,-165.8812853,1013.059556
-214.8397775,-234.7165183,996.1505168
-193.5221735,-137.2242923,1018.028957
-199.3363665,-163.0318463,1011.071591
-174.0749005,-113.3411783,1024.978465
-188.6533385,-141.0465243,1024.961752
-202.2827875,-141.9911853,1022.984831
-167.2323505,-141.0674173,1023.960761
-190.6399825,-97.08140632,1019.052692
-176.9926985,-116.2067333,1023.986203
-143.8758465,-131.5270043,1028.914022
-150.7161455,-104.7590153,1026.957382
-184.7527915,-145.8317423,1021.982396
-164.3506055,-100.9237243,1025.975675
-116.6599015,-82.80528932,1028.942691
-96.19104545,-108.6270033,1034.85861
-104.9750145,-85.68050432,1032.899634
-108.8564095,-100.0134803,1033.880492
-66.02122845,-95.27208632,1036.83844
-75.73824045,-114.3819573,1033.853223
-75.76928245,-81.88377132,1033.880661
-107.9105845,-71.33871632,1034.895435
-92.29869445,-105.7639753,1033.868068
-107.9014545,-80.89700632,1034.887365
-98.12380145,-122.0100113,1030.883488
-108.8778755,-77.07439132,1032.908681
-76.74476945,-79.97120032,1033.882721
-89.39004745,-92.38591532,1032.886849
-93.30110445,-76.13155632,1034.88471
-87.46733445,-68.48878832,1036.870848
-117.6362595,-81.84531932,1032.90866
-80.64121845,-79.01010532,1035.86767
-119.5452775,-120.0798813,1028.912556
-107.9124105,-69.42705832,1034.897049
-133.1920945,-101.9095763,1024.969417
-135.1535575,-87.56950832,1025.973593
-111.7696635,-106.7039653,1030.902644
-143.9032575,-101.8979193,1026.956681
-153.6243255,-119.0920973,1028.928973
-163.3413585,-137.2477533,1023.962205
-195.4116145,-193.6236403,1009.061625
-212.9644145,-166.8415733,1012.065786
-187.6742205,-145.8281963,1022.974913
-153.5883145,-154.4618053,1023.943219
-168.2260555,-121.9466963,1027.942063
-209.0820855,-154.4186413,1013.065672
-142.8688925,-164.9843533,1025.911794
-197.4113185,-143.9098293,1020.00745
-208.1535865,-108.5373413,1016.077499
-211.0207445,-163.0200833,1012.068122
-210.0625415,-149.6345483,1018.026048
-212.0135155,-145.8094063,1018.030168
-206.1546905,-162.0663983,1015.040236
-258.7443375,-145.7744593,1007.148607
-247.0075145,-198.3608523,1001.151796
-269.4091055,-186.8763613,993.2423058
-209.1158035,-121.9156133,1019.040184
-185.6804195,-190.7604413,1015.00666
-176.9630365,-146.7940683,1022.9692
-200.3195615,-155.3802663,1016.034388
-137.0611115,-131.5317813,1030.893258
-172.1179605,-124.8105313,1027.941426
-182.7954475,-155.3934723,1019.991076
-159.4576705,-125.7814573,1023.970105
-130.2659955,-111.4633423,1033.88062
-122.4763035,-109.5630233,1028.922771
-151.6724385,-123.8730683,1028.924046
-96.20476145,-93.33535332,1032.889164
-99.11752745,-101.9350753,1032.883239
-137.0962725,-94.25525732,1029.933552
-103.0276925,-85.68233032,1032.898742
-113.7648655,-58.90665432,1035.899781
-132.2452935,-77.05328632,1031.928206
-92.34479045,-57.97171832,1034.899597
-116.6530225,-91.40532932,1031.908965
-120.5481335,-90.44665532,1030.920377
-128.3414985,-87.56944332,1033.899903
-112.7542805,-95.23310432,1030.912774
-103.0048885,-108.6238403,1030.897016
-118.5976055,-94.27099032,1031.907436
-121.5099045,-103.8257343,1032.891883
-139.9893985,-123.8824103,1030.901052
-162.4087615,-95.19057632,1025.979625
-173.0770555,-138.1944523,1023.965858
-124.4382335,-94.26793332,1028.936575
-166.2532115,-146.8033043,1023.955473
-159.4823005,-100.9282893,1025.973445
-198.3525995,-176.4095233,1017.006921
-209.0738685,-163.0211023,1013.058409
-209.0465205,-189.7875423,1009.071097
-218.8104785,-163.0119723,1013.062869
-228.5106315,-198.3733573,1007.090396
-235.3272555,-193.5942773,999.1681208
-207.1083075,-181.1852933,1011.059826
-194.4415425,-192.6638823,1015.00906
-158.4420115,-169.7505043,1023.932537
-197.3858175,-167.8103963,1014.040201
-196.3897985,-190.7520123,1013.029208
-223.6569345,-183.0846583,1007.101078
-194.4310955,-201.2703783,1010.045902
-232.4080565,-193.5937883,1003.131499
-222.6991985,-168.7441013,1012.068632
-204.2324445,-137.2142493,1018.033863
-185.7146045,-157.3023913,1019.9908
-181.8454825,-132.4512613,1023.974714
-143.8794985,-127.7036883,1028.91725
-160.4295055,-127.6922023,1023.968937
-168.2087505,-138.1990173,1023.963628
-130.2505165,-125.8040053,1029.903799
-132.2128925,-110.5081083,1030.908782
-116.6447845,-100.9620053,1033.883253
-138.0735855,-90.43102832,1029.937226
-124.4382125,-95.22214832,1030.918126
-105.9473165,-86.63622732,1031.908094
-118.6135515,-78.97530532,1034.893885
-153.6435195,-98.06547332,1026.964369
-105.9299905,-103.8427633,1029.91121
-84.54909045,-65.62404032,1036.871931
-102.0517385,-88.54992332,1033.887054
-85.50497945,-82.83047032,1033.884314
-61.15477045,-92.41077832,1034.856273
-81.59207545,-101.9507023,1033.86639
-71.86686745,-90.48907732,1034.862793
-106.9323585,-76.11877432,1034.890954
-76.74474845,-80.92541532,1035.864272
-72.86150645,-69.45831232,1036.863351
-82.57025945,-99.07907432,1037.833973
-97.17980245,-91.42358932,1031.900045
-72.85284345,-78.06158032,1035.864909
-102.0668345,-71.34742232,1030.928043
-138.0712925,-93.29770832,1030.925984
-119.5771695,-89.48851132,1034.885454
-114.6947865,-100.9686733,1027.935287
-138.9888355,-150.6489563,1027.904473
-176.9803625,-129.5875323,1024.966084
-152.6397295,-129.6087433,1026.937292
-192.5430135,-143.9143943,1020.00522
