xa,ya,za,xm,ym,zm
-113.7289595,-89.50528732,1021.006272,27752.63517,9862.166442,-26600.37073
-121.5360195,-72.29064032,1023.997903,27994.47544,9542.152442,-26597.59918
-100.1255205,-61.79660732,1023.996968,27007.61416,9372.964403,-27239.2086
-139.9991005,-108.5980233,1020.010995,28424.93286,10833.4184,-25511.27807
-134.1708505,-93.31185132,1018.038873,28412.95801,10109.07215,-26052.35831
-121.5264225,-82.80395232,1024.980205,27830.39264,9540.788202,-26689.51227
-124.4537965,-76.11041032,1024.987192,28393.0258,8417.938136,-26501.93183
-140.0077845,-99.04054032,1019.027886,28416.05973,10350.63121,-25962.32568
-139.9872315,-121.0238003,1020.000504,28269.57055,11395.50812,-25242.56927
-147.7542035,-142.0487693,1015.030423,28285.38438,12441.96989,-24611.55467
-80.63903045,-77.10571032,1026.948673,26357.18111,10011.95908,-27607.64712
-109.8570775,-68.47585932,1026.969316,27823.60456,8896.446872,-26779.05354
-134.1603615,-103.8267773,1017.038817,27773.76254,11391.85663,-25879.61832
-140.9833135,-95.21953932,1015.066844,28337.56499,10591.45299,-25873.08587
-75.78032245,-66.59696332,1025.964141,26351.1303,9448.174206,-27697.28666
-97.20404945,-63.70858332,1026.967553,27411.17279,8893.312039,-27234.65487
-134.1671985,-97.13516732,1018.035645,28259.80753,10912.83123,-25783.94433
-138.0718645,-87.57161132,1020.027857,28252.28217,10187.93345,-25873.38732
-137.0826825,-103.8216173,1020.013692,28093.94492,10911.6876,-26056.51231
-144.8706115,-104.7709493,1019.025274,28426.10215,11155.86483,-25692.32606
-103.0291565,-79.95461932,1023.982973,27421.79986,9859.768881,-27055.17925
-110.8193575,-78.99148632,1023.987348,27425.35945,9859.327657,-26693.86945
-140.0141335,-94.25816732,1022.996637,28256.85843,10590.60541,-25783.55123
-86.49103945,-66.58611332,1026.960226,26920.24629,9130.998991,-27601.0164
-98.15265545,-87.60743032,1021.991929,27100.72758,10340.04821,-26968.61271
-114.7345545,-57.00457432,1023.016514,28146.30401,8496.61369,-26775.3909
-89.42249045,-57.02266332,1029.943171,27406.7233,8893.86357,-27686.29212
-69.93334545,-71.38239332,1024.966251,26354.0794,9770.400024,-27697.67975
-97.20224445,-64.66602632,1024.984388,27249.73383,9375.507139,-27507.81249
-87.46650545,-65.62775732,1028.943837,27078.71032,8810.46833,-27779.69257
-95.24851045,-72.31287032,1026.959398,27414.12189,9215.537857,-27235.04796
-110.8307595,-67.52073132,1024.988211,27828.33344,9218.452078,-26598.79173
-116.6668015,-73.25103432,1023.994866,28069.28382,8898.548384,-26686.34763
-109.8621095,-62.74169232,1025.982979,28062.34311,8334.873815,-26866.31462
-86.49832245,-59.89369632,1028.948233,27239.10676,8409.050297,-27687.28812
-67.03879745,-45.57452132,1028.951418,26579.95321,8484.591019,-28416.34853
-101.0982265,-64.65995332,1027.959709,27578.20469,9216.902097,-27143.13488
-104.9687285,-87.60023232,1022.98623,27426.834,10020.44057,-26694.066
-123.4614715,-93.32028032,1020.016325,27842.36748,10265.13446,-26148.43203
-110.8216715,-75.17059132,1021.017039,28229.37501,8658.463872,-26774.79463
-108.8825245,-68.47838632,1024.986512,27663.05549,9378.531666,-26961.88371
-98.16497045,-75.18084632,1022.993599,27416.05431,9134.650484,-26963.96734
-87.43828645,-91.44159632,1020.992616,26610.10633,10416.40164,-27154.12279
-121.5387795,-68.46893832,1022.018773,28308.32763,8175.641805,-26592.75728
-128.2772895,-147.7987753,1018.981377,27871.47807,12277.72215,-25066.95946
-89.41478245,-62.76167232,1024.982434,27162.97646,8810.874685,-27507.9174
-129.2815465,-115.3004833,1018.018082,28178.05845,10992.76072,-25875.16287
-115.6730965,-92.37175532,1020.013564,28155.76179,9140.624102,-26414.86729
-119.5969355,-62.73579032,1022.022723,27664.98791,9297.644293,-26690.80309
-182.8298005,-114.3017023,1009.122808,29179.59012,11402.07384,-23969.26398
-163.3551375,-119.0934583,1016.048106,28840.89836,11320.00227,-25146.59382
-140.9745665,-107.6396673,1021.994606,28416.51761,10108.63093,-25691.04851
-134.1471335,-117.2091903,1016.03634,28019.59442,11313.29138,-25696.48669
-175.9903935,-141.0680773,1013.061806,28786.07391,12686.95983,-23703.81809
-147.7783455,-119.1048383,1020.005686,28111.69117,11877.262,-25154.41709
-107.8819825,-94.29071732,1020.008382,27108.12616,10661.7225,-26517.36855
-227.5744665,-156.3226363,1001.178384,30030.61515,13098.70537,-21976.19565
-125.4188155,-83.75855032,1022.007645,27998.46706,9783.601193,-26417.2391
-171.0906635,-170.7089903,1006.096306,28632.61817,13652.05243,-23616.25555
-193.5003875,-154.4388983,1006.120283,29446.85462,12691.86525,-22884.5285
-227.5416615,-187.8698353,995.2046788,29880.56638,14144.02351,-21617.74904
-214.8912885,-184.0519323,1003.131541,29708.93236,13901.65175,-22251.332
-134.1151365,-152.5716353,1019.971197,27713.29345,12920.80954,-25159.65873
-197.4465425,-103.7706603,1013.103091,29750.18066,11246.01153,-23873.19026
-143.9134055,-86.61272532,1017.057803,28500.32588,10351.03756,-25690.55051
-109.8489025,-75.16989032,1022.998951,27912.57374,9702.74869,-26779.24345
-181.8656735,-106.6519483,1014.084713,29495.62827,10761.12282,-24416.94377
-164.3296905,-119.0909313,1018.03091,28684.0615,11720.97908,-24877.68847
-170.1881115,-100.9263163,1016.066561,29167.46265,10758.39434,-24600.76994
-176.9759025,-129.5956023,1015.054294,28692.50261,11961.8763,-24245.69115
-135.1723265,-65.58947632,1021.036259,28564.93921,8982.866638,-26139.7243
-149.7594695,-82.78312432,1018.054886,28579.86314,10029.43871,-25599.03715
-134.1995785,-64.63456032,1021.03662,28398.33933,8901.166557,-26412.19401
-119.5691415,-89.50303732,1017.044232,27677.70002,10102.547,-26149.82112
-85.49457445,-89.52853632,1024.958054,26616.00451,11060.85328,-27154.90897
-151.6506525,-141.0876743,1017.015372,28448.42466,12524.11119,-24700.39476
-126.3851515,-92.35848432,1023.983186,27929.58272,10587.76663,-25877.04996
-107.9047445,-73.25763732,1025.97321,27503.54894,9779.839393,-26963.96071
-104.0051315,-76.13281132,1021.01311,27662.01297,9459.308733,-27142.63688
-158.5105915,-93.29225432,1014.085307,28913.64754,10354.06209,-25144.62173
-58.26992445,-51.31851932,1027.951383,26011.5745,8882.322688,-28512.71707
-123.4692425,-84.71862632,1019.032409,28001.56877,10025.16025,-26327.20647
-63.12818645,-61.82807332,1027.944736,26106.62034,9768.519124,-27971.04056
-107.9102225,-67.52266332,1025.978052,27425.20683,9939.994418,-26784.29517
-85.49642145,-86.66266332,1022.978117,26847.52297,9613.048915,-27150.76161
-70.93210345,-45.57329032,1025.979665,26338.72344,8481.937976,-28057.41719
-102.0463655,-89.51382232,1023.974457,27267.17483,10502.41505,-26786.56872
-95.24169445,-78.05026532,1023.981019,27253.29342,9375.065915,-27146.5027
-74.82628045,-46.52466032,1026.971821,26744.77329,8566.511713,-28324.53371
-135.1426435,-97.13102632,1022.000807,28259.96015,10832.16447,-25693.5186
-114.7094575,-82.81276432,1022.003546,27509.32035,10021.06753,-26602.94573
-137.0849965,-100.0007223,1017.043383,27854.34232,10989.48071,-25607.35179
-139.9931765,-114.3338043,1019.014974,28107.69956,11635.81325,-25334.77717
-116.6503885,-89.50174132,1021.998789,27349.81381,10422.37526,-26605.02273
-135.1453825,-94.26353932,1022.003228,28172.16026,10348.30908,-25874.37668
-108.8570025,-93.33316832,1021.000814,27268.64938,10663.52796,-26786.76526
-167.2384005,-129.6063463,1013.067476,28529.74172,12202.29173,-24428.2265
-118.5899605,-97.14735432,1021.002046,27524.09166,11148.30637,-26152.6843
-123.4322345,-124.8610233,1021.972052,27371.83107,11951.95514,-25793.94287
-137.0561845,-132.4948733,1021.97184,28114.94552,12038.1543,-24973.95874
-158.4690395,-137.2595813,1015.039364,28775.42098,12204.39324,-24335.5206
-156.5545435,-104.7599933,1019.030626,28681.69706,11559.97648,-24967.81938
-181.7676415,-204.1553833,1003.09943,28731.96087,14618.3641,-22713.36751
-118.5502765,-137.2945933,1017.994615,27128.51625,12110.85623,-25796.51787
-171.1179695,-145.8509803,1014.04672,28700.33321,12525.44056,-23975.39671
-131.1887385,-155.4467033,1014.020364,27632.89214,12758.62844,-24889.27265
-140.9330775,-148.7443493,1017.00401,27875.74908,12841.72763,-25157.97482
-101.0585635,-103.8529773,1022.970727,27111.6599,11145.17153,-26608.28564
-166.2492605,-143.9479223,1009.090209,28536.09778,12604.74309,-24157.73552
-197.3877275,-162.0818783,1006.115611,29449.65109,13094.75783,-22975.34732
-160.4227525,-130.5669523,1015.045905,28285.8164,12683.85986,-24792.50439
-133.1725175,-120.0743623,1019.998189,27699.56466,11712.79364,-25429.16698
-151.6415645,-148.7375343,1013.0442,28371.5571,12845.37913,-24520.92577
-123.4482225,-107.6569083,1020.995399,27530.44772,11550.75772,-25882.19332
-141.9240645,-131.5369003,1019.00134,28030.67937,12037.74794,-25245.7339
-144.8523515,-123.8875293,1019.009134,28029.35745,11795.96827,-25155.11164
-149.6996995,-143.9586013,1015.029701,28039.55249,12520.53514,-24794.6863
-146.8124345,-111.4583123,1021.002875,28515.09719,11478.2764,-25240.28909
-138.9985165,-136.3187843,1018.995967,27790.46627,12438.20809,-25158.27627
-85.48090045,-102.9117563,1022.964398,26611.86027,10900.07129,-27425.69477
-110.8065965,-91.41887732,1021.994499,27593.12863,10263.47417,-26602.44773
-126.3674005,-108.6116123,1019.013572,27855.20637,11473.26066,-25969.25122
-103.0182005,-91.42456732,1023.973289,27588.98439,10102.69218,-26873.23353
-126.3820085,-93.31834832,1019.026484,27850.19808,10828.69872,-25878.13759
-131.2402495,-104.7821173,1021.001388,28019.00978,11152.06817,-25605.9627
-117.6432015,-70.38263432,1023.997733,27998.61968,9702.934432,-26326.81338
-74.80069545,-74.24208732,1028.930776,26188.21679,9769.256397,-27970.24774
-99.14776145,-65.62164332,1023.002115,27254.03069,9455.622369,-27146.60097
-88.42557945,-79.96589332,1026.94982,27257.71706,9858.404642,-27147.09233
-80.62994245,-84.75557032,1022.977501,26444.39635,10334.59125,-27336.26505
-70.92344045,-54.17655832,1024.981223,26344.77425,9045.722852,-27967.77765
-80.67238645,-40.78662932,1024.005802,26906.36488,8003.649852,-27960.95037
-91.35248645,-74.22737332,1027.947179,26929.55144,9855.676163,-27330.9185
-78.69353445,-75.19587832,1026.949395,26437.30302,9851.583445,-27606.65776
-59.25314045,-42.71272432,1030.932629,26417.49758,8563.672928,-28418.03244
-64.11554245,-47.48972532,1027.957287,26663.48209,8404.440918,-28144.47509
-73.82525045,-74.24622832,1024.965614,26597.08896,9772.832455,-27875.9562
-77.72900345,-65.63850132,1026.957019,26759.69722,9613.083785,-27783.84657
-94.28262045,-63.71212932,1025.975036,27004.35982,9212.072106,-27419.66695
-66.04462545,-65.65026432,1025.960488,26506.46676,9369.974746,-28418.22235
-135.1216445,-119.1150933,1021.982246,28024.62856,11473.96307,-25335.37344
-69.93837745,-65.64822632,1023.979914,26268.3387,9608.880761,-27969.25837
-110.7965535,-101.9329963,1021.985622,27442.64783,11066.90233,-26063.0514
-115.6497835,-118.1767173,1022.965312,27447.07147,11550.24106,-26063.64104
-123.4340395,-123.9035803,1023.955217,27533.54943,11792.31678,-25792.16069
-141.8980755,-157.3467043,1016.006014,27961.6424,12922.58014,-24795.97048
-123.4057785,-151.6258493,1019.967098,27463.92782,12515.92576,-25251.87327
-136.0693375,-143.9697693,1017.005815,27871.32545,12358.38891,-25157.38518
-137.9924545,-169.7745193,1017.976097,27804.34768,13565.55723,-24798.3423
-179.8832115,-142.9760833,1013.061976,28947.48702,12688.65499,-23882.88735
-157.4912595,-142.0388323,1016.026062,28124.86117,12440.16442,-24342.15796
-135.1084375,-131.5432913,1018.998218,27864.07949,11956.04786,-25518.20361
-170.1078515,-181.2224083,1008.069341,28470.8998,13811.69079,-23618.03773
-220.7278395,-186.9187833,997.1847218,29720.90721,14625.998,-21710.25176
-209.0169845,-214.6495873,996.1647878,29311.72979,14783.75547,-21985.39474
-171.0792405,-183.1339603,1007.076994,28711.69755,13572.45386,-23796.01936
-227.5266285,-202.2096913,992.2190368,29813.00396,15189.96862,-21168.18215
-210.9520125,-226.1201303,993.1824588,29325.91645,15749.77108,-21444.60932
-206.1188055,-191.7108163,998.1651758,29463.83775,14060.77345,-22434.56189
-208.0519655,-207.0014473,999.1443348,29398.7924,15187.0544,-21804.43839
-212.9307805,-195.5277413,998.1650698,29720.90721,14625.998,-21710.25176
-190.5684275,-166.8658003,1008.090812,28880.8145,13734.48978,-23342.99302
-172.9718875,-235.7107993,997.1217108,28741.85067,15504.26448,-22533.79362
-168.1746705,-166.8859923,1009.071733,28550.43707,13490.09194,-23526.52437
-177.8757155,-202.2457633,1005.081618,28809.26046,14538.98614,-23073.78622
-180.8368285,-162.0949783,1009.081566,28875.50096,13251.26136,-23432.73083
-191.5475665,-161.1299133,1008.0961,29372.04625,13335.46931,-22795.78005
-140.9700225,-111.4645973,1020.00902,28186.04167,11475.65822,-25514.44271
-157.4666505,-165.9377853,1012.041171,28141.53904,13970.40614,-24073.04279
-156.5203375,-139.1722583,1016.028037,28369.4979,12523.043,-24430.20523
-157.4771395,-155.4228593,1013.041227,28296.0373,12924.53647,-23979.85216
-155.5444045,-141.0856363,1015.034798,28288.91812,12925.41892,-24702.47176
-157.5405615,-90.42406632,1016.06964,28587.99899,10431.66945,-25147.89127
-158.4726915,-133.4362653,1015.042592,28613.70262,12364.03161,-24337.30278
-135.1193725,-121.0275583,1020.989453,27781.59314,11955.42089,-25609.32388
-151.6666195,-124.8377743,1018.02027,28357.82831,11637.36323,-24790.43402
-161.4045885,-123.8720083,1019.016716,28447.25537,12201.66476,-24519.34677
-145.8182625,-131.5340553,1018.011945,28195.65207,12039.00187,-25063.49337
-131.2466405,-98.09131432,1021.007037,27931.33666,11071.43627,-26148.62194
-123.4673955,-87.58449932,1021.012346,27842.06223,10426.46798,-26329.28347
-89.42620545,-50.33670232,1024.001746,27001.2581,8970.513048,-27509.69958
-90.39438845,-56.07076332,1023.99735,27161.93394,8891.651751,-27688.67057
-119.5727725,-86.63393632,1019.029011,27762.09294,10506.17685,-26239.84712
-91.36528945,-59.89155232,1025.976926,26998.74103,8890.177206,-27690.25621
-111.7852685,-86.63801232,1022.990159,27674.87771,10183.54468,-26511.22919
-93.27386145,-98.12692132,1020.989643,26942.69558,10902.46885,-26970.88625
-105.9405845,-88.55676232,1021.003511,27592.39135,10182.91771,-26602.34946
-110.8189325,-78.03807832,1021.014618,27676.047,10505.99111,-26692.27718
-100.0634365,-126.7929793,1023.942092,27033.90243,11466.54977,-26519.1441
-108.8460255,-105.7573313,1022.972681,27275.46331,10823.97904,-26244.99712
-110.7965745,-100.9787813,1020.004071,27515.06591,10746.18593,-26694.15763
-117.6162995,-97.14826732,1021.0016,27842.21485,10345.80122,-26238.85775
-130.2309815,-142.0603613,1020.969469,27461.41075,12435.58992,-25432.42989
-125.3681545,-136.3299523,1020.972081,27624.01902,12275.84125,-25340.32026
-125.3763715,-127.7274913,1020.979344,27539.16822,12114.21168,-25521.57143
-112.7269955,-119.1368993,1020.980809,27526.4561,11309.30897,-26062.5534
-137.9715185,-188.8959413,1012.012883,27979.66805,14210.71127,-24165.2507
-139.9717315,-136.3186783,1018.005234,28038.96785,12359.31192,-24704.1623
-145.7913815,-157.3454733,1013.034261,28121.88622,12601.82886,-24793.99175
-166.2141205,-180.2702313,1008.068364,28305.34245,13649.21365,-23709.75427
-161.3544785,-171.6715283,1009.064576,28461.87405,13409.57036,-24159.51106
-200.3164605,-154.4317003,1007.114584,29450.54099,13094.64753,-22885.01987
-192.5102925,-171.6447333,1006.105311,28969.07226,13976.34489,-22890.85778
-195.3806985,-220.3965363,997.1448808,29318.67049,15347.43004,-21805.42775
-163.2908655,-182.1854353,1007.074233,28223.59337,13729.14313,-23800.97281
-176.8833905,-219.4556333,1000.110751,28739.9441,15101.2616,-22352.64736
-236.3141655,-179.2567363,998.1894928,30126.98291,14226.68148,-21525.14141
-202.2031835,-212.7443203,996.1632798,28426.70242,16145.10519,-21995.78638
-207.0901525,-195.5307983,1001.135931,29149.27415,14862.83737,-21987.07865
-236.2367705,-250.9600513,978.3053878,29998.08736,16317.79955,-19993.7155
-224.5987875,-209.8582553,993.2024218,29646.40408,15108.26854,-21440.65187
-173.9501345,-229.9765263,995.1446408,28577.76786,15502.90024,-22625.7067
-185.6632195,-202.2416873,1001.12047,29059.23659,14621.20288,-22619.86879
-178.8894855,-163.0510193,1011.062225,28797.43825,13733.97312,-23524.44074
-176.9002915,-201.2956893,999.1349048,28649.62715,14537.07037,-22714.06206
-169.1351245,-179.3132773,1006.088151,28548.80989,13409.64579,-23616.75355
-216.8413915,-179.2741893,999.1717518,29713.81388,14142.99019,-21980.64447
-174.9588725,-196.5159493,1002.111585,28244.13609,15097.61011,-22989.69641
-175.9867415,-144.8913933,1013.058578,28952.64793,13252.55017,-23883.57526
-163.2949425,-179.3155273,1010.050191,28387.67618,13730.50737,-23709.05973
-144.8131555,-162.1255313,1013.02978,27885.51211,13324.40453,-24616.59976
-154.5775805,-134.3949393,1016.03118,28449.31456,12524.00089,-24610.06731
-139.9731115,-134.4078273,1017.015669,28033.04381,12198.75054,-25155.603
-149.7352855,-107.6354853,1017.042725,28349.69246,11235.13249,-25241.5799
-123.4441455,-110.5268163,1018.019441,27689.06437,11149.5603,-25970.44377
-103.0323625,-76.13211032,1022.995022,27097.62586,10098.48915,-27058.64534
-95.24534645,-74.22694932,1023.984247,27175.38333,9777.110915,-27147.78688
-77.74131845,-53.21191732,1027.958689,26993.85952,8648.838761,-27960.94374
-95.25354245,-66.57870332,1025.973061,26845.0059,9532.713072,-27331.31823
-67.03559145,-49.39703032,1029.939369,26419.12475,8644.119076,-28327.80326
-79.67494545,-67.54752632,1027.947476,26678.10077,9612.346512,-27784.63938
-87.46198245,-68.49847232,1024.9767,26762.51954,9532.086106,-27422.4385
-65.07368245,-63.73790532,1027.944014,26268.3387,9608.880761,-27969.25837
-61.18043945,-60.87649132,1024.971114,26020.295,9445.776646,-28152.09518
-69.92922645,-76.16073132,1025.953395,26271.44042,9850.439818,-27879.22574
-59.22670545,-68.52333532,1026.946124,25938.54592,9525.706134,-28243.31372
-55.34117045,-59.92291232,1028.933961,25851.91532,9364.297176,-28605.21979
-83.55589445,-81.88130932,1027.937155,26767.95985,10418.53802,-27694.50184
-76.73984245,-80.93429232,1024.961303,26686.82127,10175.80047,-27424.0175
-72.83785245,-90.49300632,1028.916165,26358.80828,10092.40523,-27517.41795
-65.05909545,-78.07695432,1025.949551,26274.54213,10091.99888,-27789.19311
-55.30743145,-93.38015532,1024.941,25947.39319,10492.38359,-28244.49299
-101.0398155,-124.8787943,1025.92651,27040.25849,11869.00113,-26248.65312
-114.6729585,-120.0917093,1019.989715,27370.35653,11790.84223,-25793.74633
-117.5684405,-143.9895373,1014.023804,27377.14461,12435.18356,-25704.20506
-141.8980965,-156.3924893,1014.024463,27960.90513,12842.02368,-24795.8722
-139.9566775,-151.6127493,1017.001143,27714.4886,12759.36572,-24888.47984
